what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141759632
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141759910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141760075
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141760772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141771860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1425141781223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425141786510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1425141791747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1425141792422
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1425141792751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1425141793196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1425141794036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1425141794739
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141802487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141802650
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141803334
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141816902
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141817006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141817280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141819212
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141820283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141820284
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141820436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141821246
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141822403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141822404
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141822507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141823684
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141824705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141824705
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141824808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141825995
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141827096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141827098
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141827201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141828353
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141829344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141829344
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141829447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141830577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141831784
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141831785
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141831939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141833135
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141834323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141834324
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425141834427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425141835197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142041826
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142043941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142044125
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142044836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142054279
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142182804
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142182817
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142183083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142183275
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142184020
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142194935
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142195038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142195147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142196992
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142198216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142198217
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142198321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142200147
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142584129
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142584233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142586678
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142588853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142589025
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142589792
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142601955
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142602059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142602333
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142604629
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142604630
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142608290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142608323
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142608323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142611656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142611908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142614695
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142615047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142615250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142615933
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142622472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425142622575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142622838
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1425142624407
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142624407
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142628684
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425142628714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142630795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142950348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142993565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425142998440
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1425143009651
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425143011718
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425143011753
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425143015293
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143044450
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143044462
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143044764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143044958
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143045565
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143047510
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143047614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143047678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143049474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143049684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143052409
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143052755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143052906
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143053678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143059327
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143071320
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143071334
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143071618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143071790
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143072496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143081433
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143093567
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143093577
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143093841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425143094000
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425143094748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145727323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145757668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145757938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145760006
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145760096
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145760107
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145760385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145760545
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145761301
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145766388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145766434
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145766492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1425145771206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425145775508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145777225
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145780445
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145780549
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145782614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145782669
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145782717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145783694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145784809
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145784809
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145784913
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145786423
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145786432
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145786698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145786872
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145787572
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145799773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425145799826
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425145799876
