what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424992390284
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1424992390858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992398228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992409472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992459072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992459375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992461478
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992461648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992461662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992462259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992470967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992484880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992485104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992488217
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992488370
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992488384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992488850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992495644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992532283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992553795
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992572426
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992572440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992572921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992585218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992587255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992601036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992607529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992607774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992609495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992610105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992622906
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992635322
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992635334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992635819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992642979
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1424992684515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992688042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992691762
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992699827
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992699840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992700340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992726924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992739722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992761184
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992766612
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992766628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992767133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992788813
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992809136
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992809148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992809600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992852823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992863702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992874117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1424992901074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424992909624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992920419
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424992963514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992963668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992968007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992973771
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992978367
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424992978390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992978884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424992986735
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424992998926
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993028087
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993028105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993028581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993080945
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1424993102980
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993102985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993111837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993112780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993138245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993152079
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993152295
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993152310
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993152610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993152925
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993153416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993154521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993156784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993157283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993157601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993157955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993158276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993158597
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1424993166313
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993174058
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993174061
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993174062
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993174064
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993174065
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993174167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993181164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993181407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993183459
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993183687
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993183705
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993183990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993184188
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993184809
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424993206143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993206327
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424993211081
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993213144
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993215481
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993215483
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993215485
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993215488
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993215490
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993215491
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993215498
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.quickdiff.toggle",1424993221088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993243555
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993266755
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993266777
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993267070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993267296
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993267905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993282375
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993305275
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993305287
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993305568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993305814
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993306422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993335180
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993341686
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993341790
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993343018
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993343140
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993343627
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993344194
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993344295
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993345196
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993346783
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993346795
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993347081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993347262
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993347898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993368329
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993402091
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993402103
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993402394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993402597
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993403206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993414300
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993421134
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993421149
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993421438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993421659
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993422253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993449613
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993457978
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993457990
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993458285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993458511
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993459093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993469517
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993527164
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993527269
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993529446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993529653
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993530288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993544025
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993558567
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993558579
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993558868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993559079
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993559732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993579839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993608633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993659887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993664583
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993666698
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993666801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993667184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993668378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993682390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1424993689993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424993694977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993719367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993745423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993780868
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424993801699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993801858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993803523
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993849813
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993849918
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993852194
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993852298
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993855107
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993855212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993865177
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424993865646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993913554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993914020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1424993914469
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993945005
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993945021
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993945329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993945558
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424993946177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993958545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424993990108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424994046508
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994046639
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994046652
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994046939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424994047164
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994047793
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994083266
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994083386
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994085995
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994086149
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994125314
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994125420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424994126498
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994160585
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994160601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424994160887
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1424994161040
